1,200,1720.037
2,200,238.494
3,200,237.22099999999998
4,200,240.074
5,200,242.71
6,200,238.69000000000003
7,200,240.535
8,200,240.43
9,200,238.05100000000002
10,200,236.353
11,200,238.036
12,200,236.095
13,200,236.589
14,200,236.619
15,200,237.339
16,200,239.04500000000002
17,200,238.947
18,200,239.059
19,200,240.906
20,200,238.957
21,200,237.674
22,200,238.708
23,200,403.603
24,200,402.625
25,200,402.121
26,200,403.60699999999997
27,200,402.843
28,200,404.23900000000003
29,200,399.85900000000004
30,200,399.199
31,200,402.431
32,200,401.42699999999996
33,200,402.488
34,200,401.54200000000003
35,200,401.60400000000004
36,200,401.749
37,200,401.955
38,200,404.51300000000003
39,200,406.09299999999996
40,200,403.913
41,200,402.55999999999995
42,200,401.158
43,200,406.149
44,200,403.62
45,200,402.355
46,200,402.84799999999996
47,200,406.18199999999996
48,200,405.55600000000004
49,200,404.902
50,200,401.165
51,200,401.85900000000004
52,200,401.148
53,200,401.96500000000003
54,200,402.39399999999995
55,200,404.702
56,200,399.769
57,200,399.63300000000004
58,200,400.063
59,200,402.13599999999997
60,200,404.092
61,200,400.675
62,200,399.868
63,200,398.951
64,200,400.057
65,200,401.092
66,200,400.60499999999996
67,200,401.55600000000004
68,200,400.81899999999996
69,200,401.49600000000004
70,200,401.424
71,200,401.705
72,200,398.94800000000004
73,200,402.272
74,200,401.901
75,200,403.253
76,200,402.792
77,200,404.991
78,200,402.668
79,200,405.142
80,200,401.654
81,200,403.723
82,200,402.157
83,200,401.69599999999997
84,200,401.893
85,200,401.75899999999996
86,200,402.059
87,200,402.481
88,200,402.994
89,200,398.981
90,200,400.526
91,200,398.729
92,200,401.26800000000003
93,200,401.086
94,200,399.795
95,200,398.949
96,200,401.491
97,200,405.039
98,200,402.733
99,200,399.978
100,200,402.51
101,200,399.215
102,200,400.856
103,200,399.839
104,200,402.797
105,200,401.796
106,200,402.065
107,200,400.69500000000005
108,200,403.827
109,200,403.68
110,200,408.30699999999996
111,200,403.668
112,200,405.023
113,200,401.504
114,200,401.021
115,200,398.90799999999996
116,200,401.551
117,200,398.659
118,200,402.415
119,200,400.603
120,200,244.34900000000002
121,200,238.808
122,200,240.54600000000002
123,200,242.029
124,200,238.27300000000002
125,200,239.103
126,200,240.95
127,200,239.816
128,200,240.505
129,200,238.739
130,200,238.867
131,200,242.06
132,200,241.856
133,200,240.49499999999998
134,200,241.626
135,200,238.66299999999998
136,200,239.35
137,200,238.5
138,200,238.208
139,200,240.655
140,200,239.018
141,200,242.04
142,200,243.906
143,200,239.955
144,200,241.46
145,200,239.58499999999998
146,200,239.708
147,200,239.111
148,200,240.882
149,200,240.601
150,200,241.79899999999998
151,200,240.619
152,200,240.79
153,200,243.067
154,200,242.833
155,200,244.416
156,200,241.876
157,200,242.71400000000003
158,200,242.221
159,200,245.543
160,200,244.572
161,200,242.651
162,200,240.062
163,200,240.606
164,200,239.924
165,200,243.71
166,200,240.561
167,200,241.755
168,200,241.156
169,200,238.779
170,200,239.089
171,200,240.294
172,200,240.833
173,200,243.044
174,200,240.954
175,200,242.77499999999998
176,200,242.544
177,200,239.41299999999998
178,200,238.644
179,200,240.153
180,200,239.181
181,200,239.421
182,200,239.014
183,200,238.994
184,200,238.21200000000002
185,200,238.981
186,200,242.70600000000002
187,200,241.75
188,200,241.21699999999998
189,200,239.62900000000002
190,200,238.789
191,200,238.813
192,200,238.428
193,200,239.94899999999998
194,200,241.964
195,200,239.561
196,200,241.066
197,200,242.566
198,200,242.857
199,200,244.631
200,200,240.809
201,200,240.61599999999999
202,200,241.123
203,200,240.86599999999999
204,200,242.99699999999999
205,200,240.503
206,200,240.531
207,200,240.72199999999998
208,200,238.96
209,200,239.141
210,200,238.24699999999999
211,200,241.057
212,200,242.64
213,200,238.29600000000002
214,200,240.57899999999998
215,200,239.34900000000002
216,200,238.125
217,200,238.286
218,200,239.254
219,200,238.477
220,200,238.54500000000002
221,200,241.22299999999998
222,200,240.017
223,200,240.562
224,200,240.925
225,200,241.087
226,200,240.457
227,200,242.434
228,200,241.404
229,200,241.523
230,200,240.317
231,200,239.82500000000002
232,200,248.63
233,200,241.27599999999998
234,200,239.791
235,200,238.896
236,200,238.524
237,200,239.014
238,200,239.347
239,200,239.961
240,200,239.37800000000001
241,200,240.80599999999998
242,200,241.685
243,200,240.277
244,200,240.342
245,200,240.346
246,200,240.917
247,200,242.593
248,200,239.90800000000002
249,200,239.98
250,200,241.233
251,200,239.61599999999999
252,200,240.49
253,200,239.094
254,200,238.60700000000003
255,200,238.165
256,200,239.13400000000001
257,200,240.27
258,200,239.744
259,200,239.07600000000002
260,200,239.642
261,200,240.474
262,200,240.012
263,200,240.35999999999999
264,200,238.329
265,200,239.71
266,200,240.067
267,200,238.58599999999998
268,200,239.716
269,200,239.10500000000002
270,200,244.704
271,200,240.651
272,200,240.594
273,200,242.72199999999998
274,200,238.954
275,200,238.47199999999998
276,200,239.41799999999998
277,200,244.59
278,200,242.85899999999998
279,200,241.264
280,200,241.334
281,200,240.644
282,200,243.482
283,200,241.338
284,200,240.481
285,200,243.032
286,200,241.15200000000002
287,200,244.431
288,200,240.848
289,200,241.48600000000002
290,200,243.282
291,200,240.01600000000002
292,200,240.23
293,200,239.141
294,200,240.838
295,200,239.172
296,200,241.02100000000002
297,200,239.958
298,200,238.871
299,200,239.328
300,200,238.91000000000003
301,200,241.538
302,200,241.553
303,200,239.24200000000002
304,200,239.656
305,200,239.02
306,200,239.52100000000002
307,200,238.821
308,200,242.261
309,200,240.63899999999998
310,200,240.254
311,200,242.00900000000001
312,200,240.969
313,200,243.105
314,200,241.921
315,200,241.196
316,200,240.857
317,200,240.1
318,200,239.328
319,200,240.671
320,200,240.46
321,200,239.46
322,200,237.757
323,200,237.944
324,200,239.035
325,200,239.53900000000002
326,200,240.987
327,200,240.737
328,200,240.15
329,200,239.429
330,200,239.209
331,200,239.84900000000002
332,200,241.603
333,200,241.84
334,200,240.465
335,200,241.82999999999998
336,200,239.87800000000001
337,200,241.121
338,200,240.503
339,200,239.85899999999998
340,200,240.027
341,200,239.077
342,200,242.528
343,200,241.353
344,200,242.054
345,200,242.227
346,200,241.626
347,200,238.49699999999999
348,200,238.696
349,200,239.674
350,200,239.56900000000002
351,200,240.98600000000002
352,200,238.59199999999998
353,200,241.089
354,200,240.562
355,200,240.904
356,200,239.761
357,200,238.798
358,200,240.69299999999998
359,200,241.501
360,200,241.561
361,200,243.241
362,200,241.62800000000001
363,200,240.744
364,200,240.47199999999998
365,200,238.475
366,200,238.512
367,200,241.611
368,200,240.725
369,200,241.066
370,200,241.02
371,200,246.634
372,200,239.26500000000001
373,200,239.91899999999998
374,200,238.988
375,200,238.54
376,200,238.46800000000002
377,200,240.834
378,200,241.007
379,200,242.508
380,200,239.716
381,200,239.907
382,200,239.874
383,200,242.52499999999998
384,200,240.206
385,200,241.725
386,200,241.48
387,200,239.518
388,200,240.10999999999999
389,200,241.427
390,200,241.279
391,200,239.774
392,200,238.383
393,200,238.415
394,200,239.984
395,200,238.24200000000002
396,200,238.232
