Request Number,Status Code,Response Time (ms)
270,200,15.783999999999999
271,200,16.445
272,200,17.177
273,200,16.985
274,200,17.965
275,200,17.585
276,200,18.01
277,200,17.845
278,200,23.126
279,200,17.549
280,200,18.113
281,200,16.027
282,200,16.166
283,200,15.467
284,200,16.924000000000003
285,200,15.743
286,200,15.464
287,200,25.993
288,200,18.433999999999997
289,200,14.944
290,200,14.906
291,200,16.243000000000002
292,200,16.017
293,200,17.151
294,200,16.740000000000002
295,200,17.738
296,200,18.331
297,200,17.444000000000003
298,200,16.905
299,200,16.0
300,200,16.174999999999997
301,200,15.835999999999999
302,200,16.688000000000002
303,200,20.593
304,200,18.134999999999998
305,200,15.7
306,200,16.293
307,200,16.747999999999998
308,200,16.438000000000002
309,200,19.386
310,200,15.738999999999999
311,200,16.891
312,200,17.099
313,200,16.912
314,200,18.996
315,200,17.154
316,200,17.025
317,200,16.660999999999998
318,200,16.997000000000003
319,200,20.14
320,200,16.566000000000003
321,200,17.149
322,200,16.932
323,200,16.95
324,200,19.126
325,200,16.552
326,200,16.059
327,200,18.534
328,200,16.383000000000003
329,200,15.943999999999999
330,200,16.479
331,200,15.66
332,200,16.915
333,200,17.465
334,200,16.075
335,200,15.555
336,200,17.47
337,200,17.338
338,200,15.845
339,200,17.576999999999998
340,200,16.733999999999998
341,200,16.985
342,200,16.663
343,200,17.314
344,200,17.162
345,200,16.764999999999997
346,200,17.567
347,200,16.692
348,200,17.212999999999997
349,200,16.153000000000002
350,200,16.056
351,200,16.022000000000002
352,200,26.936
353,200,18.035
354,200,17.821
355,200,16.954
356,200,16.869
357,200,17.160999999999998
358,200,26.817
359,200,17.171
360,200,15.224
361,200,16.493000000000002
362,200,17.374000000000002
363,200,16.942
364,200,16.967
365,200,16.562
366,200,16.618000000000002
367,200,16.768
368,200,17.825
369,200,20.369000000000003
370,200,18.248
371,200,15.83
372,200,18.412000000000003
373,200,16.869
374,200,21.509
375,200,16.829
376,200,16.712999999999997
377,200,18.020999999999997
378,200,18.458
379,200,16.178
380,200,17.155
381,200,19.061999999999998
382,200,18.531
383,200,17.397
384,200,21.316000000000003
385,200,18.759999999999998
386,200,17.146
387,200,18.529
388,200,17.768
389,200,16.791
390,200,16.938000000000002
391,200,16.046000000000003
392,200,20.466
393,200,18.762999999999998
394,200,17.839000000000002
395,200,15.895
396,200,21.141000000000002
397,200,17.413999999999998
398,200,16.97
