Request Number,Status Code,Response Time (ms)
1,200,21.95
2,200,20.126
3,200,18.492
4,200,18.71
5,200,18.824
6,200,18.806
7,200,20.957
8,200,18.87
9,200,21.072
10,200,19.154999999999998
11,200,17.384
12,200,17.166
13,200,17.323999999999998
14,200,17.482
15,200,16.442999999999998
16,200,19.053
17,200,18.401
18,200,17.198
19,200,17.28
20,200,16.500999999999998
21,200,15.903
22,200,15.178
23,200,16.429
24,200,15.495999999999999
25,200,14.318000000000001
26,200,15.831000000000001
27,200,16.252
28,200,15.508
29,200,15.065999999999999
30,200,14.636
31,200,18.035
32,200,19.041
33,200,16.194
34,200,17.658
35,200,15.393
36,200,15.023
37,200,14.88
38,200,16.413
39,200,15.017000000000001
40,200,14.238000000000001
41,200,15.552
42,200,13.915000000000001
43,200,15.084999999999999
44,200,14.584
45,200,15.754000000000001
46,200,14.538
47,200,15.607
48,200,14.068999999999999
49,200,15.472
50,200,15.215
51,200,17.117
52,200,14.004000000000001
53,200,14.775
54,200,14.802
55,200,15.136999999999999
56,200,16.097
57,200,15.753
58,200,15.647000000000002
59,200,20.224
60,200,23.329
61,200,20.192999999999998
62,200,15.446
63,200,15.906
64,200,22.677
65,200,17.682
66,200,22.476
67,200,14.56
68,200,16.692
69,200,14.703000000000001
70,200,14.928
71,200,15.523
72,200,15.269
73,200,14.732999999999999
74,200,16.526
75,200,14.615
76,200,16.018
77,200,16.087
78,200,15.306000000000001
79,200,14.727
80,200,14.964
81,200,14.059999999999999
82,200,14.081
83,200,14.561
84,200,14.924
85,200,14.837
86,200,14.368
87,200,15.231
88,200,14.81
89,200,16.345
90,200,17.572999999999997
91,200,18.142
92,200,17.502
93,200,19.469
94,200,15.92
95,200,15.970000000000002
96,200,16.392
97,200,16.677
98,200,18.929000000000002
99,200,16.544
100,200,18.215
101,200,18.38
102,200,17.86
103,200,18.93
104,200,15.738999999999999
105,200,14.369
106,200,15.583
107,200,14.517000000000001
108,200,14.279
109,200,15.379
110,200,15.291
111,200,15.405000000000001
112,200,14.458
113,200,14.575
114,200,15.43
115,200,15.620000000000001
116,200,14.945
117,200,15.494000000000002
118,200,15.604
119,200,15.020999999999999
120,200,18.825000000000003
121,200,16.922
122,200,16.107
123,200,16.046999999999997
124,200,14.965
125,200,14.82
126,200,14.499
127,200,15.737000000000002
128,200,15.127
129,200,14.759
130,200,13.783999999999999
131,200,14.336
132,200,15.341000000000001
133,200,14.798
134,200,14.263
135,200,14.356
136,200,14.229000000000001
137,200,14.441
138,200,14.086
139,200,14.277
140,200,14.965
141,200,15.325999999999999
142,200,15.486
143,200,14.53
144,200,14.161999999999999
145,200,14.031
146,200,13.919
147,200,15.305
148,200,14.523
149,200,14.738
150,200,16.92
151,200,14.352
152,200,14.964
153,200,15.008000000000001
154,200,15.701
155,200,15.109
156,200,14.382000000000001
