Request Number,Status Code,Response Time (ms)
1,200,25.567
2,200,20.917
3,200,17.993
4,200,16.85
5,200,18.566
6,200,17.544
7,200,16.686
8,200,16.875999999999998
9,200,16.459000000000003
10,200,19.689999999999998
11,200,17.399
12,200,16.849
13,200,17.508
14,200,17.5
15,200,15.155
16,200,16.732
17,200,16.921
18,200,16.716
19,200,16.733
20,200,19.487000000000002
21,200,17.481
22,200,17.03
23,200,17.319000000000003
24,200,18.237
25,200,19.401000000000003
26,200,20.275000000000002
27,200,17.016
28,200,17.418
29,200,18.08
30,200,19.116
31,200,15.351999999999999
32,200,22.511
33,200,15.58
34,200,15.435
35,200,15.765999999999998
36,200,15.786999999999999
37,200,15.713999999999999
38,200,16.16
39,200,15.346
40,200,16.105
41,200,15.827999999999998
42,200,15.710999999999999
43,200,15.597
44,200,17.441000000000003
45,200,17.139000000000003
46,200,16.639
47,200,17.184
48,200,17.915
49,200,16.625999999999998
50,200,15.440000000000001
51,200,17.048000000000002
52,200,16.86
53,200,15.924000000000001
54,200,17.146
55,200,16.674999999999997
56,200,16.132
57,200,15.362
58,200,16.932
59,200,18.389
60,200,18.526999999999997
61,200,17.037
62,200,17.132
63,200,17.316000000000003
64,200,15.921000000000001
65,200,16.747999999999998
66,200,17.151
67,200,16.538
68,200,15.786999999999999
69,200,18.322000000000003
70,200,16.806
71,200,16.016
72,200,15.138
73,200,15.591000000000001
74,200,15.148
75,200,16.454
76,200,16.898
77,200,19.033
78,200,20.041
79,200,17.253999999999998
80,200,15.263
81,200,17.069999999999997
82,200,15.852000000000002
83,200,15.737999999999998
84,200,16.834
85,200,16.987
86,200,16.602999999999998
87,200,17.585
88,200,17.961000000000002
89,200,16.919
90,200,15.878
91,200,16.088
92,200,17.031000000000002
93,200,16.798000000000002
94,200,15.885
95,200,16.910999999999998
96,200,16.299999999999997
97,200,17.639
98,200,17.766000000000002
99,200,17.159
100,200,24.455000000000002
101,200,17.835
102,200,18.848
103,200,16.635
104,200,28.277
105,200,21.88
106,200,18.44
107,200,17.248
108,200,16.775000000000002
109,200,21.88
110,200,16.412
111,200,18.91
112,200,16.547
113,200,17.364
114,200,16.058
115,200,16.849
116,200,15.948
117,200,17.786
118,200,17.836000000000002
119,200,15.438
120,200,17.505
121,200,17.032
122,200,17.877
123,200,17.395999999999997
124,200,18.47
125,200,16.833000000000002
126,200,19.078000000000003
127,200,16.916
128,200,17.434
129,200,17.512
130,200,16.242
131,200,14.639
132,200,16.738
133,200,15.235
134,200,16.371
135,200,15.91
136,200,15.835999999999999
137,200,17.881
138,200,16.104
139,200,16.355999999999998
140,200,16.945999999999998
141,200,19.346
142,200,16.354
143,200,17.287
144,200,16.326
145,200,16.347
146,200,14.791
147,200,16.396
148,200,15.783999999999999
149,200,15.293
150,200,15.876000000000001
151,200,17.89
152,200,16.983
153,200,16.919
154,200,14.779
155,200,15.809
156,200,15.533
157,200,17.546
158,200,16.686
159,200,19.223
160,200,16.098000000000003
161,200,16.849
162,200,17.067
163,200,16.397
164,200,16.27
165,200,19.983
166,200,16.018
167,200,17.715999999999998
168,200,16.617
169,200,15.423
170,200,17.992
171,200,15.661000000000001
172,200,21.021
173,200,17.211000000000002
