Request Number,Status Code,Response Time (ms)
556,200,134.36100000000002
557,200,136.251
558,200,136.922
559,200,133.166
560,200,133.22
561,200,139.089
562,200,134.166
563,200,134.487
564,200,135.143
565,200,136.90099999999998
566,200,137.16400000000002
567,200,136.63500000000002
568,200,132.464
569,200,131.566
570,200,131.997
571,200,132.605
572,200,133.55700000000002
573,200,133.362
574,200,133.93099999999998
575,200,134.117
576,200,134.794
577,200,133.22899999999998
578,200,133.22500000000002
579,200,131.462
580,200,134.126
581,200,132.941
582,200,131.70399999999998
583,200,131.589
584,200,132.05800000000002
585,200,133.13400000000001
586,200,133.45399999999998
587,200,133.79399999999998
588,200,134.252
589,200,134.676
590,200,134.322
591,200,132.46099999999998
592,200,132.45399999999998
593,200,132.448
594,200,131.751
595,200,133.466
596,200,134.938
597,200,134.192
598,200,133.71800000000002
599,200,134.722
600,200,135.117
601,200,134.597
602,200,133.404
603,200,133.55700000000002
604,200,134.56099999999998
605,200,135.299
606,200,137.236
607,200,136.299
608,200,135.50799999999998
609,200,137.893
610,200,135.025
611,200,135.86
612,200,131.522
613,200,131.31
614,200,130.99099999999999
615,200,131.614
616,200,130.654
617,200,133.315
618,200,133.376
619,200,133.66
620,200,133.34799999999998
621,200,133.062
622,200,135.646
623,200,139.731
624,200,135.24
625,200,135.77900000000002
626,200,136.466
627,200,139.213
628,200,134.353
629,200,134.31799999999998
630,200,136.61200000000002
631,200,139.33
632,200,136.275
633,200,133.98
634,200,137.00799999999998
635,200,139.76
636,200,136.182
637,200,135.995
638,200,134.59799999999998
639,200,134.66400000000002
640,200,133.624
641,200,136.965
642,200,135.14399999999998
643,200,135.533
644,200,130.878
645,200,134.619
646,200,133.436
647,200,133.16
648,200,132.894
649,200,132.982
650,200,133.066
651,200,135.606
652,200,134.152
653,200,134.52700000000002
654,200,139.214
655,200,133.492
656,200,132.661
657,200,134.69400000000002
658,200,134.06699999999998
659,200,134.106
660,200,133.14000000000001
661,200,131.989
662,200,132.12699999999998
663,200,132.59099999999998
664,200,134.208
665,200,134.909
666,200,136.263
667,200,134.471
668,200,134.86200000000002
669,200,136.272
670,200,135.01
671,200,134.022
672,200,132.62099999999998
673,200,132.319
674,200,131.897
675,200,134.011
676,200,135.412
677,200,134.114
678,200,134.696
679,200,134.631
680,200,133.471
681,200,133.623
682,200,131.516
683,200,133.162
684,200,132.48299999999998
685,200,132.09199999999998
686,200,135.37099999999998
687,200,134.11
688,200,135.018
689,200,134.608
690,200,135.701
691,200,135.993
692,200,136.94
693,200,135.732
694,200,136.356
695,200,135.083
696,200,134.68099999999998
697,200,135.006
698,200,136.088
699,200,132.999
700,200,132.91
701,200,132.58
702,200,133.805
703,200,132.858
704,200,133.685
705,200,133.228
706,200,131.779
707,200,132.293
708,200,132.42100000000002
709,200,134.716
710,200,134.875
711,200,135.512
712,200,135.136
713,200,135.426
714,200,133.835
715,200,134.135
716,200,134.864
717,200,134.929
718,200,136.281
719,200,137.178
720,200,132.486
721,200,133.878
722,200,132.162
723,200,134.185
724,200,134.104
725,200,138.35
726,200,135.77900000000002
727,200,135.95
728,200,138.367
729,200,135.472
730,200,135.22500000000002
731,200,135.721
732,200,135.715
733,200,133.286
734,200,134.101
735,200,133.91400000000002
736,200,137.39100000000002
737,200,138.44699999999997
738,200,136.187
739,200,136.237
740,200,136.94600000000003
741,200,136.19
742,200,134.542
743,200,136.578
744,200,134.638
745,200,135.182
746,200,135.36200000000002
747,200,136.493
748,200,136.58
749,200,135.12099999999998
750,200,136.798
751,200,136.826
752,200,134.11999999999998
753,200,133.545
754,200,133.193
755,200,133.413
756,200,134.32
757,200,134.56199999999998
758,200,134.913
759,200,133.324
760,200,136.39499999999998
761,200,134.948
762,200,134.022
763,200,132.439
764,200,134.413
765,200,132.912
766,200,132.797
767,200,132.585
768,200,133.423
769,200,133.462
770,200,133.442
771,200,132.22
772,200,130.728
773,200,132.182
774,200,133.936
775,200,132.733
776,200,132.802
777,200,133.38400000000001
778,200,133.478
779,200,132.438
780,200,131.481
781,200,132.971
782,200,134.569
783,200,134.579
784,200,131.82399999999998
785,200,133.39999999999998
786,200,132.177
787,200,132.70399999999998
788,200,132.94
789,200,131.638
790,200,134.75
791,200,138.679
792,200,135.516
793,200,138.732
794,200,135.347
795,200,134.385
796,200,131.959
797,200,133.041
798,200,133.59799999999998
799,200,133.42100000000002
800,200,132.47
801,200,131.853
802,200,134.05800000000002
803,200,135.467
804,200,135.045
805,200,134.17100000000002
806,200,134.327
807,200,136.034
808,200,139.024
809,200,133.977
810,200,135.314
811,200,133.865
812,200,133.315
813,200,132.76
814,200,133.541
815,200,134.015
816,200,134.268
817,200,135.72899999999998
818,200,135.506
819,200,133.101
820,200,134.679
821,200,134.643
822,200,135.085
823,200,132.822
824,200,132.36999999999998
825,200,134.434
826,200,132.607
827,200,131.849
828,200,132.28300000000002
829,200,134.02100000000002
830,200,134.496
831,200,134.328
832,200,134.50500000000002
833,200,135.291
834,200,134.97799999999998
835,200,135.054
836,200,134.30800000000002
837,200,136.089
838,200,136.56099999999998
839,200,136.352
840,200,132.272
841,200,132.34699999999998
842,200,132.334
843,200,133.403
844,200,132.00300000000001
845,200,131.849
846,200,133.773
847,200,133.31799999999998
848,200,132.87099999999998
849,200,131.941
850,200,132.301
851,200,130.831
852,200,132.822
853,200,132.441
854,200,132.902
855,200,133.94
856,200,136.047
857,200,136.107
858,200,135.412
859,200,134.685
860,200,134.45
861,200,134.463
862,200,132.415
863,200,133.93099999999998
864,200,135.886
865,200,134.079
866,200,132.776
867,200,132.632
868,200,133.696
869,200,134.738
870,200,134.34199999999998
871,200,134.89499999999998
872,200,133.08
873,200,133.09699999999998
874,200,132.26
875,200,132.688
876,200,132.42499999999998
877,200,132.768
878,200,131.53699999999998
879,200,131.819
880,200,131.312
881,200,132.632
882,200,132.056
883,200,134.49099999999999
884,200,132.653
885,200,135.178
886,200,134.851
887,200,133.32
888,200,135.202
889,200,132.563
890,200,131.33100000000002
891,200,132.28799999999998
892,200,132.78799999999998
893,200,134.868
894,200,133.259
895,200,136.014
896,200,135.343
897,200,134.856
898,200,134.881
899,200,135.85
900,200,134.89000000000001
901,200,133.94
902,200,134.44500000000002
903,200,133.661
904,200,131.07399999999998
905,200,131.578
906,200,132.41400000000002
907,200,132.586
908,200,133.197
909,200,135.05100000000002
910,200,133.637
911,200,132.603
912,200,133.77
913,200,132.993
914,200,133.481
915,200,132.272
916,200,133.549
917,200,132.77
918,200,134.074
919,200,132.292
920,200,133.28
921,200,132.418
922,200,132.589
923,200,131.357
924,200,131.166
925,200,132.589
926,200,133.47899999999998
927,200,132.77
928,200,132.90099999999998
929,200,134.00699999999998
930,200,133.281
931,200,135.761
932,200,135.06699999999998
933,200,134.526
934,200,133.499
935,200,135.509
936,200,134.448
937,200,133.05100000000002
938,200,133.40099999999998
939,200,132.994
940,200,133.64000000000001
941,200,133.907
942,200,132.637
943,200,132.579
944,200,136.03
945,200,133.02800000000002
946,200,133.663
947,200,133.572
948,200,132.83800000000002
949,200,133.223
950,200,133.92399999999998
951,200,135.12199999999999
952,200,135.01399999999998
953,200,135.32
954,200,134.522
955,200,134.429
956,200,133.958
957,200,133.857
958,200,133.61
959,200,131.902
960,200,131.61800000000002
961,200,132.927
962,200,132.222
963,200,132.643
964,200,137.02800000000002
965,200,135.23499999999999
966,200,139.627
967,200,136.652
968,200,136.639
969,200,137.124
970,200,136.268
971,200,135.576
972,200,133.973
973,200,133.92000000000002
974,200,133.53300000000002
975,200,134.029
976,200,133.282
977,200,134.154
978,200,132.883
979,200,133.571
980,200,133.41
981,200,135.113
982,200,135.262
983,200,134.047
984,200,134.086
985,200,134.107
986,200,132.427
987,200,133.16
988,200,132.631
989,200,134.20000000000002
990,200,132.084
991,200,131.498
992,200,133.246
993,200,133.433
994,200,135.566
995,200,133.124
996,200,135.082
997,200,132.193
998,200,132.173
999,200,132.78
1000,200,133.05700000000002
